customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,tech_support,contract,paperless_billing,payment_method,monthly_charges,total_charges,sentiment_score,complaint_theme,churn
CUST-05969,Male,0,No,No,15,Yes,Yes,DSL,Yes,No,Month-to-month,No,Credit card (automatic),73.43,1126.64,0.469,contract_confusion,0
CUST-05970,Male,0,Yes,No,55,Yes,Yes,DSL,No,No,Month-to-month,Yes,Credit card (automatic),109.26,6010.6,-0.01,contract_confusion,0
CUST-05971,Male,0,No,Yes,67,Yes,No,DSL,No,Yes,Month-to-month,No,Mailed check,60.66,4106.55,0.388,none,0
CUST-05972,Female,0,No,Yes,29,Yes,Yes,DSL,No,No,Two year,No,Mailed check,102.98,3034.25,0.881,service_outage,0
CUST-05973,Male,0,Yes,No,6,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),41.84,294.33,-0.557,billing_dispute,1
CUST-05974,Male,0,Yes,No,11,Yes,No,No,No internet service,No internet service,Two year,No,Electronic check,64.67,719.93,0.381,contract_confusion,0
CUST-05975,Male,0,No,No,23,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),102.63,2401.75,-0.695,none,1
CUST-05976,Male,0,No,No,21,Yes,No,Fiber optic,Yes,No,Two year,Yes,Electronic check,29.84,643.99,0.514,service_outage,1
CUST-05977,Male,0,Yes,No,46,Yes,No,DSL,Yes,No,Month-to-month,No,Bank transfer (automatic),90.86,4226.37,0.279,service_outage,0
CUST-05978,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,One year,Yes,Electronic check,61.69,1803.96,0.575,none,0
CUST-05979,Female,0,No,No,59,Yes,Yes,DSL,No,No,Month-to-month,No,Mailed check,69.32,4094.35,-0.113,none,1
CUST-05980,Female,0,Yes,No,38,Yes,No,DSL,No,No,Month-to-month,No,Credit card (automatic),75.9,2926.85,0.023,none,1
CUST-05981,Male,1,Yes,Yes,19,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,45.57,871.66,0.626,contract_confusion,0
CUST-05982,Female,1,Yes,No,25,No,No phone service,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer (automatic),27.64,718.07,0.701,none,0
CUST-05983,Female,0,Yes,No,48,Yes,Yes,DSL,No,Yes,Month-to-month,No,Credit card (automatic),19.87,972.56,-0.213,speed_issues,0
CUST-05984,Female,1,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card (automatic),61.09,4191.96,0.029,billing_dispute,0
CUST-05985,Male,0,No,No,41,Yes,Yes,DSL,No,No,Month-to-month,Yes,Credit card (automatic),44.89,1877.93,-0.195,billing_dispute,1
CUST-05986,Male,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,81.29,445.26,0.572,none,1
CUST-05987,Female,0,Yes,No,52,Yes,No,DSL,Yes,No,Two year,No,Bank transfer (automatic),89.59,4661.84,0.369,speed_issues,0
CUST-05988,Female,0,No,No,33,Yes,No,DSL,No,No,Two year,Yes,Mailed check,68.37,2299.13,0.47,none,0
CUST-05989,Male,0,No,No,68,No,No phone service,Fiber optic,No,No,Month-to-month,No,Mailed check,79.9,5456.52,0.222,billing_dispute,1
CUST-05990,Male,1,No,No,9,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,74.07,677.59,-0.656,none,0
CUST-05991,Female,0,No,Yes,27,Yes,Yes,No,No internet service,No internet service,Two year,No,Electronic check,18.46,513.36,-0.095,none,0
CUST-05992,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,102.17,249.48,0.133,contract_confusion,1
CUST-05993,Female,0,Yes,No,47,Yes,No,DSL,Yes,No,Month-to-month,Yes,Mailed check,23.96,1126.42,-0.301,service_outage,1
CUST-05994,Male,0,Yes,No,65,Yes,No,DSL,Yes,Yes,One year,Yes,Electronic check,59.03,3877.04,-0.646,none,0
CUST-05995,Female,0,No,No,34,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.1,1035.6,0.6,none,1
CUST-05996,Female,0,No,No,51,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,84.23,4308.23,-0.121,service_outage,0
CUST-05997,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,One year,Yes,Mailed check,50.56,3125.26,0.419,none,0
CUST-05998,Female,0,No,No,51,Yes,Yes,Fiber optic,No,No,One year,No,Credit card (automatic),25.12,1289.17,0.757,speed_issues,0
CUST-05999,Female,0,No,Yes,46,Yes,No,Fiber optic,Yes,Yes,One year,No,Mailed check,22.54,1037.65,-0.013,contract_confusion,0
CUST-06000,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,41.71,2240.86,0.178,contract_confusion,0
CUST-06001,Male,1,Yes,Yes,27,No,No phone service,Fiber optic,No,Yes,Two year,No,Electronic check,84.73,2320.02,0.474,none,0
CUST-06002,Male,0,Yes,Yes,22,Yes,No,DSL,Yes,No,One year,Yes,Mailed check,89.82,1983.55,0.083,service_outage,0
CUST-06003,Male,0,Yes,No,34,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),30.84,1074.18,0.281,none,0
CUST-06004,Female,0,No,No,31,Yes,No,Fiber optic,No,No,Two year,Yes,Electronic check,31.91,1008.48,0.53,competitor_offer,0
CUST-06005,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,One year,Yes,Credit card (automatic),77.32,81.13,-0.505,competitor_offer,0
CUST-06006,Female,1,No,No,15,No,No phone service,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),113.73,1731.34,0.907,none,0
CUST-06007,Female,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),73.29,1128.61,0.356,none,1
CUST-06008,Male,0,No,No,50,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,89.17,4469.36,0.313,none,1
CUST-06009,Male,0,No,No,66,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),75.54,5022.63,0.278,none,0
CUST-06010,Female,1,Yes,No,53,Yes,Yes,DSL,No,Yes,Two year,No,Electronic check,28.48,1513.07,0.903,billing_dispute,0
CUST-06011,Female,0,No,No,19,Yes,No,DSL,Yes,No,Two year,Yes,Bank transfer (automatic),112.65,2167.9,-0.297,none,0
CUST-06012,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25.2,821.57,0.439,none,0
CUST-06013,Male,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,93.99,679.73,0.72,billing_dispute,0
CUST-06014,Male,0,Yes,Yes,23,No,No phone service,No,No internet service,No internet service,Two year,Yes,Electronic check,115.94,2711.29,0.709,none,0
CUST-06015,Female,0,Yes,No,52,Yes,No,Fiber optic,No,No,Month-to-month,No,Electronic check,49.9,2628.3,0.565,billing_dispute,0
CUST-06016,Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card (automatic),35.16,2222.52,0.055,contract_confusion,1
CUST-06017,Female,0,Yes,No,57,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.62,4297.66,0.484,service_outage,0
CUST-06018,Female,0,Yes,Yes,36,Yes,Yes,No,No internet service,No internet service,One year,Yes,Mailed check,97.51,3529.0,0.565,contract_confusion,0
CUST-06019,Female,0,No,No,11,Yes,Yes,DSL,Yes,No,Two year,Yes,Bank transfer (automatic),112.95,1259.51,0.303,none,0
CUST-06020,Male,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),87.37,287.19,-0.018,speed_issues,0
CUST-06021,Male,0,No,No,30,Yes,Yes,DSL,No,No,Two year,No,Credit card (automatic),51.59,1557.96,0.177,service_outage,0
CUST-06022,Female,0,Yes,No,37,Yes,Yes,DSL,No,No,Month-to-month,No,Electronic check,67.43,2540.62,0.213,none,1
CUST-06023,Female,0,No,No,36,Yes,No,DSL,No,No,Two year,Yes,Mailed check,94.12,3411.71,-0.095,service_outage,1
CUST-06024,Male,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),96.79,1277.96,0.509,service_outage,0
CUST-06025,Male,0,No,No,23,Yes,Yes,DSL,Yes,No,Two year,No,Mailed check,25.44,593.67,0.291,service_outage,0
CUST-06026,Male,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,Yes,Two year,Yes,Mailed check,79.37,754.46,0.901,billing_dispute,0
CUST-06027,Male,0,No,No,37,Yes,No,DSL,No,Yes,Month-to-month,No,Credit card (automatic),114.74,4293.02,-0.132,service_outage,0
CUST-06028,Female,0,No,No,42,Yes,Yes,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),96.53,4097.74,0.272,contract_confusion,0
CUST-06029,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,18.73,682.35,0.741,none,0
CUST-06030,Female,0,No,No,41,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.49,1697.67,-0.038,service_outage,0
CUST-06031,Male,0,No,No,31,Yes,Yes,No,No internet service,No internet service,One year,No,Credit card (automatic),62.5,1947.71,-0.324,none,1
CUST-06032,Male,0,No,No,13,Yes,Yes,DSL,Yes,No,Two year,Yes,Electronic check,88.63,1154.13,0.425,speed_issues,0
CUST-06033,Male,1,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,73.52,244.78,-0.513,competitor_offer,1
CUST-06034,Female,0,Yes,No,23,Yes,No,Fiber optic,No,Yes,One year,Yes,Credit card (automatic),25.73,625.31,0.459,contract_confusion,0
CUST-06035,Female,0,No,No,9,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,91.83,832.68,-0.591,none,1
CUST-06036,Male,0,No,No,15,Yes,No,Fiber optic,No,Yes,Two year,Yes,Bank transfer (automatic),101.87,1558.33,0.318,contract_confusion,0
CUST-06037,Female,0,No,No,38,Yes,No,DSL,No,Yes,One year,No,Mailed check,38.58,1508.22,0.693,contract_confusion,0
CUST-06038,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,Two year,Yes,Mailed check,24.74,431.03,0.195,none,0
CUST-06039,Male,1,No,No,24,Yes,No,Fiber optic,Yes,No,Two year,Yes,Bank transfer (automatic),97.1,2351.79,0.296,none,0
CUST-06040,Male,0,No,Yes,6,No,No phone service,DSL,Yes,No,Two year,No,Bank transfer (automatic),82.04,517.18,0.103,billing_dispute,0
CUST-06041,Female,0,No,No,55,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,98.35,5450.81,0.82,none,0
CUST-06042,Female,0,Yes,Yes,46,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Bank transfer (automatic),74.66,3472.93,-0.02,none,0
CUST-06043,Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,No,One year,No,Electronic check,60.85,160.17,0.871,speed_issues,0
CUST-06044,Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,One year,No,Mailed check,114.31,33.95,0.41,service_outage,0
CUST-06045,Male,0,Yes,No,32,No,No phone service,Fiber optic,No,No,One year,Yes,Bank transfer (automatic),96.0,3102.89,0.437,speed_issues,1
CUST-06046,Female,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.19,4168.74,0.676,none,0
CUST-06047,Male,1,No,No,58,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),108.75,6325.98,-0.062,service_outage,0
CUST-06048,Male,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,117.35,8357.51,0.401,billing_dispute,0
CUST-06049,Female,0,Yes,Yes,31,Yes,No,DSL,Yes,Yes,Two year,No,Mailed check,48.82,1556.11,-0.15,competitor_offer,0
CUST-06050,Female,1,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,107.25,1744.53,0.941,none,1
CUST-06051,Male,0,No,Yes,16,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer (automatic),22.54,409.92,0.283,none,1
CUST-06052,Male,0,No,Yes,20,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Mailed check,39.43,795.73,0.498,none,0
CUST-06053,Female,0,Yes,No,54,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,34.09,1862.92,1.0,billing_dispute,0
CUST-06054,Male,0,No,No,5,Yes,No,DSL,Yes,Yes,One year,Yes,Electronic check,53.66,278.31,0.694,speed_issues,0
CUST-06055,Male,0,No,No,48,Yes,Yes,No,No internet service,No internet service,One year,No,Credit card (automatic),74.26,3582.73,0.234,billing_dispute,1
CUST-06056,Female,0,No,Yes,25,Yes,Yes,Fiber optic,No,No,Two year,Yes,Bank transfer (automatic),90.0,2289.49,1.0,none,0
CUST-06057,Female,0,Yes,No,31,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,108.28,3397.92,-0.17,none,0
CUST-06058,Male,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,33.85,2404.94,0.071,speed_issues,0
CUST-06059,Male,1,Yes,No,43,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),75.83,3308.36,0.345,speed_issues,0
CUST-06060,Male,0,Yes,No,58,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),73.47,4304.85,-0.025,speed_issues,0
CUST-06061,Female,0,No,No,28,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Bank transfer (automatic),63.85,1833.05,0.336,none,0
CUST-06062,Male,0,No,Yes,16,Yes,No,DSL,No,No,Two year,Yes,Mailed check,87.46,1418.2,-0.081,billing_dispute,1
CUST-06063,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,Two year,No,Credit card (automatic),69.34,1203.63,0.231,competitor_offer,0
CUST-06064,Female,0,Yes,No,39,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Electronic check,73.02,2856.21,-0.117,service_outage,0
CUST-06065,Female,0,Yes,Yes,62,Yes,No,DSL,No,Yes,One year,Yes,Bank transfer (automatic),108.33,6736.3,-0.171,competitor_offer,0
CUST-06066,Male,0,No,Yes,44,Yes,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),104.03,4583.63,0.643,service_outage,1
CUST-06067,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Electronic check,75.73,194.62,0.519,billing_dispute,1
CUST-06068,Female,0,Yes,No,2,No,No phone service,Fiber optic,Yes,Yes,Two year,Yes,Credit card (automatic),33.62,96.3,-0.08,none,0
CUST-06069,Male,0,No,Yes,37,Yes,No,Fiber optic,No,Yes,Two year,Yes,Electronic check,113.87,4219.99,0.166,speed_issues,0
CUST-06070,Female,0,Yes,Yes,39,Yes,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,80.27,3174.48,0.845,none,0
CUST-06071,Female,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,98.75,6620.27,0.302,none,1
CUST-06072,Male,0,No,No,53,Yes,No,DSL,No,No,One year,Yes,Credit card (automatic),23.5,1291.85,-0.046,service_outage,0
CUST-06073,Female,0,Yes,Yes,19,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,107.68,2051.21,0.134,none,0
CUST-06074,Male,0,No,No,14,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,87.35,1258.8,0.212,service_outage,0
CUST-06075,Male,1,No,No,4,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,86.54,378.43,-0.164,billing_dispute,1
CUST-06076,Female,0,Yes,No,38,Yes,No,No,No internet service,No internet service,Two year,No,Mailed check,29.01,1141.52,0.341,contract_confusion,0
CUST-06077,Female,0,No,No,39,Yes,No,DSL,No,Yes,Two year,No,Mailed check,89.29,3510.55,0.407,service_outage,0
CUST-06078,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,One year,No,Electronic check,25.66,171.46,0.589,billing_dispute,1
CUST-06079,Male,1,Yes,No,71,Yes,No,DSL,Yes,Yes,Two year,Yes,Electronic check,23.58,1687.9,0.218,none,0
CUST-06080,Female,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,50.53,1664.23,-0.061,competitor_offer,0
CUST-06081,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),20.32,753.58,0.391,contract_confusion,0
CUST-06082,Female,0,Yes,No,31,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.96,1094.87,0.377,competitor_offer,0
CUST-06083,Female,0,Yes,No,42,Yes,No,DSL,Yes,No,Two year,No,Mailed check,90.61,3841.77,-0.087,speed_issues,0
CUST-06084,Female,0,Yes,No,62,Yes,No,DSL,Yes,No,One year,Yes,Electronic check,101.49,6325.19,0.495,speed_issues,0
CUST-06085,Male,0,Yes,No,35,Yes,Yes,DSL,No,No,One year,No,Credit card (automatic),35.95,1306.78,0.876,service_outage,0
CUST-06086,Female,0,Yes,Yes,48,Yes,Yes,DSL,No,Yes,Month-to-month,No,Electronic check,100.33,4844.11,0.784,competitor_offer,1
CUST-06087,Female,0,No,Yes,24,Yes,Yes,DSL,No,Yes,Two year,Yes,Bank transfer (automatic),66.05,1621.85,-0.385,contract_confusion,0
CUST-06088,Male,0,No,Yes,65,Yes,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),113.79,7438.83,0.669,none,0
CUST-06089,Male,1,Yes,No,8,Yes,No,Fiber optic,No,Yes,Two year,Yes,Credit card (automatic),31.93,257.74,0.218,competitor_offer,0
CUST-06090,Female,0,Yes,Yes,17,Yes,No,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.36,446.94,-0.025,none,0
CUST-06091,Female,0,Yes,No,21,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,102.51,2165.82,-0.9,billing_dispute,1
CUST-06092,Female,0,No,Yes,14,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,54.2,793.93,0.447,none,0
CUST-06093,Male,1,No,No,6,Yes,Yes,DSL,Yes,No,Two year,No,Electronic check,63.72,430.0,0.504,none,0
CUST-06094,Male,1,Yes,Yes,12,Yes,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),69.18,868.32,0.005,none,0
CUST-06095,Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Mailed check,100.52,3529.68,-0.167,competitor_offer,0
CUST-06096,Male,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Bank transfer (automatic),25.6,402.12,0.072,service_outage,0
CUST-06097,Female,0,No,No,40,No,No phone service,Fiber optic,Yes,No,One year,No,Mailed check,73.11,2945.11,0.474,none,1
CUST-06098,Male,1,Yes,No,20,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),61.06,1250.52,0.719,competitor_offer,1
CUST-06099,Male,0,No,No,27,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),52.03,1434.96,-0.136,none,0
CUST-06100,Male,0,No,Yes,16,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,52.81,884.36,0.016,billing_dispute,1
CUST-06101,Female,0,Yes,Yes,64,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),111.03,7148.9,-0.088,contract_confusion,1
CUST-06102,Female,1,No,Yes,12,Yes,No,No,No internet service,No internet service,One year,Yes,Electronic check,44.81,542.2,0.16,speed_issues,0
CUST-06103,Male,0,Yes,No,35,Yes,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),63.46,2234.76,0.014,none,0
CUST-06104,Male,0,No,Yes,57,Yes,Yes,Fiber optic,Yes,Yes,Two year,No,Credit card (automatic),67.28,3852.14,-0.089,none,0
CUST-06105,Female,0,No,Yes,19,Yes,No,DSL,Yes,No,Two year,No,Credit card (automatic),89.99,1710.48,0.79,none,0
CUST-06106,Female,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,69.9,3585.78,-0.503,billing_dispute,0
CUST-06107,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,80.12,418.54,-0.244,billing_dispute,1
CUST-06108,Female,1,No,No,22,Yes,No,Fiber optic,Yes,No,One year,Yes,Bank transfer (automatic),57.88,1299.63,0.154,none,0
CUST-06109,Female,1,No,No,41,No,No phone service,Fiber optic,Yes,Yes,One year,Yes,Bank transfer (automatic),89.86,3689.27,0.462,none,0
CUST-06110,Female,1,No,No,23,No,No phone service,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,64.59,1506.27,0.607,speed_issues,1
CUST-06111,Female,0,Yes,No,4,Yes,No,DSL,No,No,One year,Yes,Bank transfer (automatic),40.27,190.95,0.132,competitor_offer,0
CUST-06112,Female,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,99.69,3130.58,0.404,service_outage,0
CUST-06113,Male,1,Yes,No,45,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),94.55,4293.07,-0.563,contract_confusion,0
CUST-06114,Male,0,Yes,No,16,Yes,Yes,DSL,No,Yes,One year,Yes,Credit card (automatic),80.75,1312.24,-0.154,none,0
CUST-06115,Male,0,No,Yes,26,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),70.19,1844.42,-0.118,competitor_offer,1
CUST-06116,Male,1,No,No,67,Yes,Yes,No,No internet service,No internet service,Two year,No,Electronic check,38.85,2604.82,0.586,speed_issues,0
CUST-06117,Male,0,No,No,22,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Credit card (automatic),104.84,2310.61,0.365,none,1
CUST-06118,Male,0,No,Yes,33,Yes,No,Fiber optic,Yes,Yes,Two year,No,Mailed check,27.72,958.38,0.196,service_outage,0
CUST-06119,Female,0,No,No,20,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,56.32,1166.69,0.205,contract_confusion,1
CUST-06120,Female,0,Yes,Yes,21,Yes,No,DSL,Yes,No,Month-to-month,Yes,Electronic check,103.26,2169.51,0.05,service_outage,0
CUST-06121,Male,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,77.56,5007.97,0.238,speed_issues,0
CUST-06122,Male,0,No,No,31,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Electronic check,61.86,1948.35,0.201,service_outage,1
CUST-06123,Female,0,No,No,61,Yes,No,No,No internet service,No internet service,Two year,No,Credit card (automatic),97.14,5965.64,-0.033,contract_confusion,0
CUST-06124,Female,0,No,Yes,27,No,No phone service,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),116.95,3182.78,-0.046,competitor_offer,0
CUST-06125,Female,0,No,Yes,6,Yes,No,DSL,Yes,No,Two year,Yes,Bank transfer (automatic),36.88,228.81,0.223,speed_issues,1
CUST-06126,Male,0,No,Yes,53,Yes,Yes,DSL,Yes,No,One year,No,Credit card (automatic),23.07,1240.55,-0.153,none,0
CUST-06127,Female,1,No,Yes,69,Yes,No,DSL,Yes,Yes,Month-to-month,No,Credit card (automatic),64.3,4459.2,0.446,none,0
CUST-06128,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,46.74,645.32,-0.058,service_outage,0
CUST-06129,Male,0,No,No,54,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,84.68,4613.35,-0.493,speed_issues,1
CUST-06130,Female,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,Yes,One year,No,Bank transfer (automatic),67.43,3880.58,0.106,none,0
CUST-06131,Female,1,No,No,43,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Bank transfer (automatic),67.9,2943.53,0.519,none,0
CUST-06132,Male,0,No,No,45,Yes,No,DSL,Yes,Yes,Month-to-month,No,Electronic check,53.5,2440.69,0.476,contract_confusion,0
CUST-06133,Female,0,Yes,No,13,Yes,Yes,DSL,No,No,Two year,No,Bank transfer (automatic),39.07,522.69,-0.196,contract_confusion,0
CUST-06134,Female,1,Yes,No,43,Yes,No,DSL,No,No,One year,Yes,Bank transfer (automatic),39.35,1741.44,-0.092,competitor_offer,0
CUST-06135,Male,0,No,Yes,40,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),56.7,2276.41,0.495,none,1
CUST-06136,Female,1,Yes,No,1,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86.18,122.36,0.331,none,1
CUST-06137,Male,1,Yes,No,4,Yes,No,DSL,Yes,No,Two year,No,Bank transfer (automatic),51.71,214.59,-0.016,none,0
CUST-06138,Male,1,No,No,11,Yes,Yes,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer (automatic),50.6,570.64,-0.241,none,0
CUST-06139,Female,0,Yes,No,46,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,60.5,2820.44,0.39,contract_confusion,0
CUST-06140,Male,0,No,No,34,Yes,No,DSL,No,Yes,Two year,No,Bank transfer (automatic),117.09,4017.52,-0.466,competitor_offer,0
CUST-06141,Male,1,No,Yes,18,Yes,No,DSL,Yes,No,Month-to-month,Yes,Mailed check,27.12,494.39,-0.703,none,1
CUST-06142,Female,0,No,Yes,62,Yes,No,DSL,Yes,No,Two year,No,Electronic check,47.47,2977.07,0.694,billing_dispute,1
CUST-06143,Female,0,Yes,No,7,Yes,No,DSL,No,No,One year,No,Bank transfer (automatic),47.2,340.59,0.063,competitor_offer,1
CUST-06144,Female,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,115.45,2588.55,0.162,service_outage,0
CUST-06145,Male,0,No,No,12,Yes,No,DSL,No,Yes,One year,Yes,Mailed check,58.72,734.79,0.287,none,0
CUST-06146,Male,0,No,No,22,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,74.7,1643.57,0.493,billing_dispute,0
CUST-06147,Female,0,Yes,No,30,No,No phone service,DSL,No,Yes,Month-to-month,No,Electronic check,37.81,1144.72,-0.028,contract_confusion,0
CUST-06148,Male,0,No,No,29,Yes,Yes,Fiber optic,Yes,No,One year,No,Electronic check,19.27,570.31,0.244,none,0
CUST-06149,Female,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,51.93,2141.48,0.247,service_outage,0
CUST-06150,Female,0,Yes,Yes,1,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Mailed check,81.9,109.75,0.135,service_outage,0
CUST-06151,Male,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,Month-to-month,No,Electronic check,87.15,881.78,-0.355,none,1
CUST-06152,Female,0,Yes,No,24,Yes,No,DSL,No,No,Month-to-month,No,Electronic check,93.39,2262.0,0.291,none,1
CUST-06153,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,One year,No,Credit card (automatic),104.07,2922.63,0.395,service_outage,0
CUST-06154,Male,0,Yes,Yes,21,Yes,No,Fiber optic,Yes,No,Two year,Yes,Credit card (automatic),29.56,654.11,0.221,none,0
CUST-06155,Female,0,No,Yes,18,Yes,No,DSL,Yes,Yes,Two year,No,Mailed check,26.28,501.48,-0.006,contract_confusion,0
