customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,tech_support,contract,paperless_billing,payment_method,monthly_charges,total_charges,sentiment_score,complaint_theme,churn,tenure_group,revenue_risk,service_count,sentiment_tier,high_risk_complaint,manual_risk_score,gender_enc,partner_enc,dependents_enc,phone_service_enc,paperless_billing_enc,online_security_enc,tech_support_enc,contract_enc,internet_service_enc,payment_method_enc,complaint_severity,sentiment_tier_enc,churn_probability,churn_risk_label
CUST-06641,Male,0,No,No,60,Yes,Yes,DSL,Yes,No,One year,Yes,Credit card (automatic),69.01,4168.21,0.167,speed_issues,0,49-72m,1.131,4,neutral,0,0.0,1,0,0,1,1,1,0,1,1,3,1,1,0.1141,Low
CUST-06642,Female,0,No,Yes,41,Yes,No,Fiber optic,No,No,Two year,No,Electronic check,19.37,805.16,0.346,service_outage,1,25-48m,0.461,1,positive,1,1.9,0,0,1,1,0,0,0,2,2,0,2,2,0.4765,Medium
CUST-06643,Male,0,No,No,63,No,No phone service,Fiber optic,Yes,Yes,One year,No,Bank transfer (automatic),42.47,2685.86,-0.086,billing_dispute,0,49-72m,0.664,2,neutral,1,1.4,1,0,0,0,0,1,1,1,2,2,2,1,0.4743,Medium
CUST-06644,Female,0,No,No,16,Yes,Yes,No,No internet service,No internet service,One year,No,Mailed check,84.86,1374.18,0.478,competitor_offer,1,13-24m,4.992,2,positive,1,0.8,0,0,0,1,0,0,0,1,0,1,3,2,0.6867,High
CUST-06645,Female,0,Yes,No,60,Yes,No,No,No internet service,No internet service,Two year,No,Credit card (automatic),111.42,6726.95,-0.278,speed_issues,0,49-72m,1.827,1,neutral,0,0.0,0,1,0,1,0,0,0,2,0,3,1,1,0.0235,Low
CUST-06646,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,107.37,3161.76,0.245,none,0,25-48m,3.579,2,neutral,0,2.0,1,0,0,1,1,0,0,0,0,0,0,1,0.5534,Medium
CUST-06647,Female,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),100.27,4248.33,0.017,none,1,25-48m,2.332,2,neutral,0,1.5,0,1,0,1,0,0,0,0,0,3,0,1,0.7906,High
CUST-06648,Female,1,No,No,6,Yes,No,DSL,No,Yes,Two year,Yes,Electronic check,113.02,679.15,0.371,contract_confusion,1,0-12m,16.146,3,positive,0,1.7,0,0,0,1,1,0,1,2,1,0,1,2,0.8111,High
CUST-06649,Male,0,No,No,45,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,45.99,2091.47,-0.116,none,1,25-48m,1.0,3,neutral,0,2.6,1,0,0,1,1,0,1,0,2,0,0,1,0.8409,High
CUST-06650,Female,0,No,No,22,Yes,No,Fiber optic,No,No,One year,Yes,Mailed check,19.24,444.32,0.386,service_outage,0,13-24m,0.837,2,positive,1,1.4,0,0,0,1,1,0,0,1,2,1,2,2,0.2455,Low
CUST-06651,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,53.44,1917.16,0.205,competitor_offer,1,25-48m,1.484,4,neutral,1,3.4,1,0,0,1,1,1,0,0,2,0,3,1,0.7877,High
CUST-06652,Female,0,No,Yes,13,Yes,No,DSL,No,Yes,Month-to-month,No,Bank transfer (automatic),75.7,1021.38,0.737,speed_issues,1,13-24m,5.407,2,positive,0,1.5,0,0,1,1,0,0,1,0,1,2,1,2,0.7309,High
CUST-06653,Male,0,Yes,Yes,19,Yes,Yes,DSL,No,No,One year,Yes,Credit card (automatic),49.65,979.07,-0.502,speed_issues,0,13-24m,2.482,3,negative,0,1.0,1,1,1,1,1,0,0,1,1,3,1,0,0.6544,High
CUST-06654,Female,1,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,No,One year,No,Bank transfer (automatic),22.42,1261.34,-0.177,none,0,49-72m,0.4,3,neutral,0,0.6,0,1,1,1,0,1,0,1,2,2,0,1,0.1214,Low
CUST-06655,Female,0,No,No,31,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Credit card (automatic),68.72,2162.61,-0.029,contract_confusion,0,25-48m,2.148,5,neutral,0,1.5,0,0,0,1,1,1,1,0,1,3,1,1,0.4184,Medium
CUST-06656,Female,0,Yes,No,24,No,No phone service,DSL,No,No,Month-to-month,Yes,Mailed check,37.97,946.21,0.305,speed_issues,1,13-24m,1.519,1,neutral,0,1.5,0,1,0,0,1,0,0,0,1,1,1,1,0.7003,High
CUST-06657,Male,0,Yes,No,48,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),90.76,4384.11,0.367,service_outage,0,25-48m,1.852,3,positive,1,2.9,1,1,0,1,1,1,0,0,2,3,2,2,0.6836,High
CUST-06658,Male,0,No,No,56,No,No phone service,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,26.92,1549.76,0.427,competitor_offer,0,49-72m,0.472,2,positive,1,3.4,1,0,0,0,1,1,0,0,2,0,3,2,0.7216,High
CUST-06659,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,Two year,No,Credit card (automatic),113.81,2960.9,0.283,speed_issues,0,25-48m,4.215,1,neutral,0,0.0,1,0,0,1,0,0,0,2,0,3,1,1,0.0578,Low
CUST-06660,Male,0,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,105.67,2794.49,0.178,none,0,25-48m,3.914,5,neutral,0,2.6,1,0,0,1,1,1,1,0,2,0,0,1,0.6758,High
CUST-06661,Female,0,No,No,45,Yes,No,No,No internet service,No internet service,One year,No,Mailed check,105.39,4781.23,-0.01,none,0,25-48m,2.291,1,neutral,0,0.0,0,0,0,1,0,0,0,1,0,1,0,1,0.1316,Low
CUST-06662,Female,0,Yes,Yes,44,Yes,No,DSL,Yes,No,Month-to-month,Yes,Mailed check,96.99,4294.01,0.505,contract_confusion,0,25-48m,2.155,3,positive,0,1.5,0,1,1,1,1,1,0,0,1,1,1,2,0.5015,Medium
CUST-06663,Male,1,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Credit card (automatic),81.36,2077.02,-0.108,service_outage,0,25-48m,3.129,4,neutral,1,1.4,1,1,0,1,1,1,0,1,2,3,2,1,0.3897,Medium
CUST-06664,Male,0,Yes,No,13,Yes,No,DSL,Yes,No,Two year,Yes,Bank transfer (automatic),23.34,344.82,0.358,speed_issues,0,13-24m,1.667,3,positive,0,0.0,1,1,0,1,1,1,0,2,1,2,1,2,0.0173,Low
CUST-06665,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,84.24,3980.25,0.271,none,1,25-48m,1.755,3,neutral,0,2.1,1,1,0,1,1,0,0,0,2,1,0,1,0.8728,High
CUST-06666,Female,0,No,No,14,Yes,Yes,No,No internet service,No internet service,One year,Yes,Credit card (automatic),92.69,1339.65,-0.426,billing_dispute,0,13-24m,6.179,3,negative,1,1.8,0,0,0,1,1,0,0,1,0,3,2,0,0.4337,Medium
CUST-06667,Male,0,No,Yes,50,Yes,Yes,DSL,Yes,No,Month-to-month,No,Credit card (automatic),31.08,1563.42,0.362,billing_dispute,0,49-72m,0.609,3,positive,1,2.3,1,0,1,1,0,1,0,0,1,3,2,2,0.5767,Medium
CUST-06668,Male,0,No,No,53,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,79.58,4241.2,1.0,none,1,49-72m,1.474,3,positive,0,2.6,1,0,0,1,1,0,0,0,2,0,0,2,0.8729,High
CUST-06669,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),65.89,670.51,1.0,none,1,0-12m,5.99,1,positive,0,2.7,0,0,0,1,0,0,0,0,0,3,0,2,0.6805,High
CUST-06670,Female,0,Yes,Yes,27,No,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,65.24,1767.7,0.649,contract_confusion,1,25-48m,2.33,3,positive,0,2.1,0,1,1,0,1,1,1,0,2,1,1,2,0.7368,High
CUST-06671,Male,0,Yes,No,54,Yes,Yes,DSL,No,No,Month-to-month,Yes,Credit card (automatic),37.95,2094.03,0.446,billing_dispute,1,49-72m,0.69,3,positive,1,2.3,1,1,0,1,1,0,0,0,1,3,2,2,0.7753,High
CUST-06672,Female,0,No,No,68,Yes,No,DSL,No,No,One year,No,Electronic check,91.94,6270.27,-0.25,billing_dispute,1,49-72m,1.332,1,neutral,1,1.3,0,0,0,1,0,0,0,1,1,0,2,1,0.2968,Low
CUST-06673,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,No,One year,Yes,Electronic check,110.51,7880.43,0.366,none,0,49-72m,1.535,4,positive,0,0.5,1,1,0,1,1,1,0,1,1,0,0,2,0.1225,Low
CUST-06674,Female,0,Yes,No,25,Yes,Yes,DSL,Yes,Yes,Two year,Yes,Bank transfer (automatic),96.78,2438.25,1.0,service_outage,0,25-48m,3.722,5,positive,1,0.8,0,1,0,1,1,1,1,2,1,2,2,2,0.2409,Low
CUST-06675,Male,0,No,No,69,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,54.9,3815.31,-0.015,none,1,49-72m,0.784,3,neutral,0,2.6,1,0,0,1,1,1,0,0,2,0,0,1,0.7108,High
CUST-06676,Male,1,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,No,Two year,No,Mailed check,116.42,3626.42,-0.421,service_outage,0,25-48m,3.638,3,negative,1,2.4,1,1,1,1,0,1,0,2,2,1,2,0,0.3714,Medium
CUST-06677,Male,0,No,No,47,Yes,No,Fiber optic,No,No,Month-to-month,No,Bank transfer (automatic),54.42,2594.88,0.561,none,1,25-48m,1.134,1,positive,0,2.1,1,0,0,1,0,0,0,0,2,2,0,2,0.771,High
CUST-06678,Male,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,Two year,No,Bank transfer (automatic),41.44,495.16,-0.105,competitor_offer,0,0-12m,3.453,2,neutral,1,2.6,1,1,0,1,0,0,1,2,2,2,3,1,0.6641,High
CUST-06679,Female,0,Yes,No,69,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Bank transfer (automatic),114.81,7943.42,-0.219,competitor_offer,1,49-72m,1.64,4,neutral,1,2.3,0,1,0,1,1,0,1,0,1,2,3,1,0.8749,High
CUST-06680,Female,0,No,Yes,60,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),96.98,5861.78,0.342,competitor_offer,0,49-72m,1.59,2,positive,1,2.9,0,0,1,1,1,0,0,0,2,2,3,2,0.7475,High
CUST-06681,Female,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,94.12,3123.73,0.554,none,0,25-48m,2.768,4,positive,0,2.1,0,0,0,1,1,1,0,0,2,1,0,2,0.6042,High
CUST-06682,Female,1,No,No,44,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,25.74,1170.68,0.259,service_outage,1,25-48m,0.572,2,neutral,1,2.8,0,0,0,1,1,0,0,0,1,0,2,1,0.902,High
CUST-06683,Male,0,Yes,No,59,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.2,2227.3,0.552,service_outage,1,49-72m,0.62,2,positive,1,2.3,1,1,0,1,1,0,0,0,0,3,2,2,0.6492,High
CUST-06684,Male,1,No,Yes,64,Yes,Yes,DSL,No,Yes,Month-to-month,No,Credit card (automatic),19.85,1293.2,0.736,service_outage,1,49-72m,0.305,3,positive,1,2.3,1,0,1,1,0,0,1,0,1,3,2,2,0.6835,High
CUST-06685,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,95.66,6740.65,0.395,billing_dispute,1,49-72m,1.347,4,positive,1,3.4,0,1,1,1,1,1,0,0,2,0,2,2,0.9032,High
CUST-06686,Female,0,No,Yes,12,Yes,No,DSL,Yes,No,Month-to-month,No,Credit card (automatic),45.82,578.45,0.443,none,1,0-12m,3.525,2,positive,0,1.5,0,0,1,1,0,1,0,0,1,3,0,2,0.6824,High
CUST-06687,Female,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,31.22,1509.35,0.085,competitor_offer,1,25-48m,0.65,4,neutral,1,3.4,0,1,0,1,0,1,1,0,2,0,3,1,0.8634,High
CUST-06688,Female,0,No,Yes,48,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.19,1773.79,0.959,none,0,25-48m,0.739,3,positive,0,2.0,0,0,1,1,1,0,0,0,0,0,0,2,0.4862,Medium
CUST-06689,Female,0,No,No,57,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,82.11,4706.9,0.415,none,0,49-72m,1.416,3,positive,0,1.5,0,0,0,1,1,0,0,0,0,1,0,2,0.2385,Low
CUST-06690,Male,1,Yes,No,69,Yes,No,DSL,No,No,One year,Yes,Bank transfer (automatic),61.31,4246.71,0.401,billing_dispute,0,49-72m,0.876,2,positive,1,0.8,1,1,0,1,1,0,0,1,1,2,2,2,0.4129,Medium
CUST-06691,Male,0,Yes,No,60,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,112.14,6775.96,0.085,competitor_offer,0,49-72m,1.838,2,neutral,1,2.8,1,1,0,1,0,0,0,0,0,0,3,1,0.5936,Medium
CUST-06692,Male,1,No,No,25,Yes,No,DSL,No,Yes,Two year,No,Credit card (automatic),54.59,1367.59,-0.074,contract_confusion,0,25-48m,2.1,2,neutral,0,0.0,1,0,0,1,0,0,1,2,1,3,1,1,0.2275,Low
CUST-06693,Female,1,Yes,No,38,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),101.39,3897.54,-0.105,none,1,25-48m,2.6,1,neutral,0,1.5,0,1,0,1,0,0,0,0,0,3,0,1,0.6602,High
CUST-06694,Female,1,No,No,57,Yes,No,Fiber optic,Yes,No,Two year,No,Credit card (automatic),72.65,4166.37,0.051,none,0,49-72m,1.253,2,neutral,0,0.6,0,0,0,1,0,1,0,2,2,3,0,1,0.2016,Low
CUST-06695,Female,0,Yes,No,26,No,No phone service,Fiber optic,Yes,No,Month-to-month,No,Electronic check,88.53,2339.22,0.226,billing_dispute,1,25-48m,3.279,1,neutral,1,3.4,0,1,0,0,0,1,0,0,2,0,2,1,0.7844,High
CUST-06696,Female,0,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),34.87,1376.64,0.346,none,1,25-48m,0.872,3,positive,0,1.5,0,1,1,1,1,0,0,0,0,3,0,2,0.5399,Medium
CUST-06697,Male,0,No,Yes,30,No,No phone service,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,92.9,2806.21,-0.502,competitor_offer,1,25-48m,2.997,2,negative,1,3.9,1,0,1,0,0,1,1,0,2,1,3,0,0.9218,High
CUST-06698,Male,0,No,No,2,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Bank transfer (automatic),26.57,62.68,0.736,speed_issues,0,0-12m,8.857,4,positive,0,2.7,1,0,0,1,1,0,1,0,1,2,1,2,0.612,High
CUST-06699,Female,0,Yes,No,14,Yes,Yes,DSL,Yes,No,Two year,No,Credit card (automatic),87.11,1267.26,0.143,contract_confusion,0,13-24m,5.807,3,neutral,0,0.0,0,1,0,1,0,1,0,2,1,3,1,1,0.1118,Low
CUST-06700,Male,0,Yes,Yes,53,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),64.55,3423.31,0.826,none,0,49-72m,1.195,3,positive,0,0.0,1,1,1,1,1,0,0,2,0,2,0,2,0.0702,Low
CUST-06701,Male,0,Yes,No,69,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Mailed check,40.85,2837.99,0.421,billing_dispute,0,49-72m,0.584,2,positive,1,2.9,1,1,0,1,0,1,0,0,2,1,2,2,0.5844,Medium
CUST-06702,Female,1,Yes,No,10,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Mailed check,66.04,677.14,0.342,billing_dispute,1,0-12m,6.004,2,positive,1,4.1,0,1,0,1,0,0,1,0,2,1,2,2,0.9125,High
CUST-06703,Female,1,No,Yes,29,Yes,Yes,DSL,Yes,No,Month-to-month,No,Bank transfer (automatic),103.57,3044.18,0.673,speed_issues,0,25-48m,3.452,3,positive,0,1.5,0,0,1,1,0,1,0,0,1,2,1,2,0.5743,Medium
CUST-06704,Female,0,No,No,34,Yes,No,DSL,No,No,One year,No,Credit card (automatic),33.47,1163.06,0.803,none,1,25-48m,0.956,1,positive,0,0.0,0,0,0,1,0,0,0,1,1,3,0,2,0.4518,Medium
CUST-06705,Female,0,Yes,Yes,42,No,No phone service,DSL,No,No,One year,No,Credit card (automatic),34.96,1476.78,0.206,none,0,25-48m,0.813,0,neutral,0,0.0,0,1,1,0,0,0,0,1,1,3,0,1,0.3951,Medium
CUST-06706,Female,0,No,No,60,Yes,No,DSL,No,Yes,One year,Yes,Bank transfer (automatic),71.4,4309.45,0.796,none,0,49-72m,1.17,3,positive,0,0.0,0,0,0,1,1,0,1,1,1,2,0,2,0.2131,Low
CUST-06707,Female,0,Yes,No,39,No,No phone service,Fiber optic,Yes,No,Month-to-month,No,Electronic check,80.53,3152.47,0.254,service_outage,1,25-48m,2.013,1,neutral,1,3.4,0,1,0,0,0,1,0,0,2,0,2,1,0.8737,High
CUST-06708,Male,0,Yes,No,41,Yes,No,DSL,Yes,No,Two year,Yes,Mailed check,60.02,2461.68,0.167,none,0,25-48m,1.429,3,neutral,0,0.0,1,1,0,1,1,1,0,2,1,1,0,1,0.0919,Low
CUST-06709,Male,0,Yes,No,41,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,44.64,1857.47,0.128,speed_issues,0,25-48m,1.063,4,neutral,0,1.5,1,1,0,1,1,1,1,0,1,1,1,1,0.479,Medium
CUST-06710,Female,0,No,No,2,Yes,No,Fiber optic,No,Yes,Two year,Yes,Electronic check,24.72,67.46,-0.307,service_outage,1,0-12m,8.24,3,neutral,1,4.1,0,0,0,1,1,0,1,2,2,0,2,1,0.8742,High
CUST-06711,Male,0,Yes,No,20,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Bank transfer (automatic),22.98,471.54,-0.838,none,0,13-24m,1.094,4,negative,0,2.5,1,1,0,1,1,0,1,0,1,2,0,0,0.4775,Medium
CUST-06712,Female,0,No,No,52,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.08,1156.77,-0.043,none,1,49-72m,0.417,1,neutral,0,1.5,0,0,0,1,0,0,0,0,0,3,0,1,0.6507,High
CUST-06713,Female,0,No,No,43,Yes,Yes,DSL,No,No,One year,No,Electronic check,108.13,4672.27,0.355,billing_dispute,0,25-48m,2.458,2,positive,1,1.3,0,0,0,1,0,0,0,1,1,0,2,2,0.3811,Medium
CUST-06714,Female,1,Yes,No,45,No,No phone service,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),31.14,1444.78,0.428,service_outage,1,25-48m,0.677,1,positive,1,2.9,0,1,0,0,0,1,0,0,2,3,2,2,0.8509,High
CUST-06715,Female,0,No,No,36,Yes,Yes,Fiber optic,No,No,One year,No,Bank transfer (automatic),47.51,1748.27,-0.509,speed_issues,1,25-48m,1.284,2,negative,0,1.6,0,0,0,1,0,0,0,1,2,2,1,0,0.8363,High
CUST-06716,Male,0,Yes,No,37,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,116.59,4314.06,0.434,competitor_offer,1,25-48m,3.068,5,positive,1,2.3,1,1,0,1,1,1,1,0,1,1,3,2,0.8035,High
CUST-06717,Female,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),110.75,4134.31,-0.225,contract_confusion,0,25-48m,2.914,1,neutral,0,0.0,0,1,1,1,0,0,0,2,0,2,1,1,0.0743,Low
CUST-06718,Male,0,No,Yes,10,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),22.29,226.54,0.586,billing_dispute,1,0-12m,2.026,4,positive,1,4.1,1,0,1,1,1,1,1,0,2,2,2,2,0.8494,High
CUST-06719,Female,0,Yes,No,44,Yes,No,DSL,No,No,Two year,Yes,Mailed check,73.13,3245.12,0.418,contract_confusion,0,25-48m,1.625,2,positive,0,0.0,0,1,0,1,1,0,0,2,1,1,1,2,0.121,Low
CUST-06720,Female,0,No,Yes,63,Yes,No,No,No internet service,No internet service,Two year,Yes,Mailed check,81.35,5164.05,-0.269,none,0,49-72m,1.271,2,neutral,0,0.0,0,0,1,1,1,0,0,2,0,1,0,1,0.0471,Low
CUST-06721,Female,0,No,No,43,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.41,1029.29,-0.007,speed_issues,0,25-48m,0.532,2,neutral,0,2.0,0,0,0,1,1,0,0,0,0,0,1,1,0.5379,Medium
CUST-06722,Male,0,No,No,61,No,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,90.81,5558.24,-0.345,none,1,49-72m,1.465,3,negative,0,3.6,1,0,0,0,1,1,1,0,2,0,0,0,0.7927,High
CUST-06723,Female,0,Yes,No,60,No,No phone service,DSL,No,Yes,Month-to-month,No,Credit card (automatic),116.79,7054.37,0.504,contract_confusion,0,49-72m,1.915,1,positive,0,1.5,0,1,0,0,0,0,1,0,1,3,1,2,0.5466,Medium
CUST-06724,Female,0,No,No,11,Yes,No,Fiber optic,No,Yes,One year,Yes,Electronic check,60.94,671.8,0.195,competitor_offer,0,0-12m,5.078,3,neutral,1,3.1,0,0,0,1,1,0,1,1,2,0,3,1,0.8555,High
CUST-06725,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,Two year,Yes,Bank transfer (automatic),62.94,508.82,0.061,competitor_offer,1,0-12m,6.993,3,neutral,1,2.6,0,1,0,1,1,0,0,2,2,2,3,1,0.8063,High
CUST-06726,Male,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Credit card (automatic),83.93,5582.9,0.014,competitor_offer,1,49-72m,1.253,4,neutral,1,2.3,1,1,0,1,0,1,1,0,1,3,3,1,0.7385,High
CUST-06727,Male,0,No,Yes,1,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card (automatic),91.65,135.96,0.801,speed_issues,0,0-12m,45.825,4,positive,0,3.3,1,0,1,1,1,1,1,0,2,3,1,2,0.3677,Medium
CUST-06728,Male,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,One year,No,Electronic check,96.98,697.5,0.24,none,0,0-12m,12.122,3,neutral,0,2.3,1,0,0,1,0,1,0,1,2,0,0,1,0.7725,High
CUST-06729,Female,1,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Credit card (automatic),25.76,1108.93,0.501,none,1,25-48m,0.599,4,positive,0,2.1,0,1,1,1,0,1,1,0,2,3,0,2,0.7086,High
CUST-06730,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),98.07,1675.41,0.215,none,1,13-24m,5.448,4,neutral,0,2.1,1,0,0,1,1,1,0,0,2,2,0,1,0.8278,High
CUST-06731,Female,1,No,No,51,Yes,No,No,No internet service,No internet service,One year,Yes,Electronic check,104.41,5369.12,0.093,competitor_offer,1,49-72m,2.008,2,neutral,1,1.3,0,0,0,1,1,0,0,1,0,0,3,1,0.3705,Medium
CUST-06732,Male,0,No,No,38,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.52,879.21,1.0,none,0,25-48m,0.577,3,positive,0,1.5,1,0,0,1,1,0,0,0,0,2,0,2,0.8321,High
CUST-06733,Male,1,Yes,No,30,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),21.91,685.5,-0.289,billing_dispute,0,25-48m,0.707,3,neutral,1,2.9,1,1,0,1,0,1,0,0,2,3,2,1,0.7378,High
CUST-06734,Female,0,No,Yes,13,Yes,No,DSL,No,Yes,Two year,Yes,Electronic check,73.09,956.07,-0.163,none,0,13-24m,5.221,3,neutral,0,0.5,0,0,1,1,1,0,1,2,1,0,0,1,0.2891,Low
CUST-06735,Male,0,Yes,No,63,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),67.68,4294.58,0.273,competitor_offer,1,49-72m,1.058,2,neutral,1,2.3,1,1,0,1,1,0,0,0,0,3,3,1,0.7285,High
CUST-06736,Female,1,Yes,Yes,43,Yes,No,DSL,Yes,Yes,One year,Yes,Electronic check,116.01,5023.22,-0.388,speed_issues,0,25-48m,2.637,4,negative,0,1.5,0,1,1,1,1,1,1,1,1,0,1,0,0.4612,Medium
CUST-06737,Female,0,No,No,59,Yes,Yes,DSL,Yes,No,Month-to-month,No,Mailed check,47.44,2813.7,-0.452,competitor_offer,1,49-72m,0.791,3,negative,1,3.3,0,0,0,1,0,1,0,0,1,1,3,0,0.9085,High
CUST-06738,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,77.02,121.83,0.118,contract_confusion,0,0-12m,38.51,4,neutral,0,3.8,1,0,0,1,0,1,1,0,2,0,1,1,0.8055,High
CUST-06739,Female,0,Yes,No,31,Yes,No,Fiber optic,Yes,No,One year,Yes,Bank transfer (automatic),68.67,2138.97,-0.185,competitor_offer,1,25-48m,2.146,3,neutral,1,1.4,0,1,0,1,1,1,0,1,2,2,3,1,0.7144,High
CUST-06740,Female,0,Yes,No,35,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Electronic check,71.57,2549.82,0.622,speed_issues,0,25-48m,1.988,2,positive,0,2.6,0,1,0,1,0,0,1,0,2,0,1,2,0.7158,High
CUST-06741,Male,0,No,No,54,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,83.97,4569.55,0.457,contract_confusion,0,49-72m,1.527,3,positive,0,2.1,1,0,0,1,1,0,1,0,2,1,1,2,0.7136,High
CUST-06742,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,One year,Yes,Electronic check,71.76,4490.66,0.395,service_outage,0,49-72m,1.139,2,positive,1,1.3,1,1,1,1,1,0,0,1,0,0,2,2,0.1106,Low
CUST-06743,Female,1,No,No,68,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.69,1305.87,0.296,none,0,49-72m,0.271,2,neutral,0,1.5,0,0,0,1,1,0,0,0,0,3,0,1,0.2871,Low
CUST-06744,Male,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,102.37,4013.85,-0.569,billing_dispute,1,25-48m,2.559,3,negative,1,4.4,1,1,0,1,0,1,0,0,2,0,2,0,0.9321,High
CUST-06745,Female,1,No,No,23,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),38.12,893.34,0.074,none,1,13-24m,1.588,2,neutral,0,2.1,0,0,0,1,0,0,1,0,2,2,0,1,0.7538,High
CUST-06746,Female,1,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),41.12,2380.54,0.642,competitor_offer,1,49-72m,0.709,3,positive,1,2.9,0,1,0,1,0,0,1,0,2,2,3,2,0.9033,High
CUST-06747,Male,0,No,No,27,Yes,No,DSL,Yes,Yes,Month-to-month,No,Electronic check,82.8,2250.51,-0.03,none,1,25-48m,2.957,3,neutral,0,2.0,1,0,0,1,0,1,1,0,1,0,0,1,0.7354,High
CUST-06748,Male,0,No,No,61,Yes,Yes,Fiber optic,No,Yes,One year,No,Mailed check,65.78,4015.67,1.0,none,0,49-72m,1.061,3,positive,0,0.6,1,0,0,1,0,0,1,1,2,1,0,2,0.2571,Low
